setID	setName	setSource	setID.orig	setSizeOrg	setID.new
1791	Transport of vitamins, nucleosides, and related molecules	REACTOME	1786	37	1791
1792	Transport to the Golgi and subsequent modification	REACTOME	1787	159	1792
1793	Triglyceride Biosynthesis	REACTOME	1793	68	1793
1794	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	REACTOME	1794	17	1794
1795	Truncations of AMER1 destabilize the destruction complex	REACTOME	1803	13	591
1796	Tryptophan catabolism	REACTOME	1804	11	1796
1797	Type I hemidesmosome assembly	REACTOME	1808	11	1797
1798	UCH proteinases	REACTOME	1817	98	1798
1799	Ub-specific processing proteases	REACTOME	1811	205	1799
1800	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	REACTOME	1813	51	1853
1801	Ubiquitin-dependent degradation of Cyclin D	REACTOME	1815	49	684
1802	Ubiquitin-dependent degradation of Cyclin D1	REACTOME	1816	49	684
1803	Unblocking of NMDA receptor, glutamate binding and activation	REACTOME	1818	15	1803
1804	Unfolded Protein Response (UPR)	REACTOME	1819	83	1804
1805	Unwinding of DNA	REACTOME	1820	12	1805
1806	Uptake and actions of bacterial toxins	REACTOME	1821	31	1806
1807	Uptake and function of anthrax toxins	REACTOME	1822	13	1807
1808	VEGFA-VEGFR2 Pathway	REACTOME	1835	315	1646
1809	VEGFR2 mediated cell proliferation	REACTOME	1837	245	1656
1810	VEGFR2 mediated vascular permeability	REACTOME	1838	28	1810
1811	VLDL interactions	REACTOME	1852	22	1811
1812	VLDLR internalisation and degradation	REACTOME	1853	12	1812
1813	Vasopressin regulates renal water homeostasis via Aquaporins	REACTOME	1832	42	1813
1814	Vesicle-mediated transport	REACTOME	1840	619	1814
1815	Vif-mediated degradation of APOBEC3G	REACTOME	1842	50	1815
1816	Viral Messenger RNA Synthesis	REACTOME	1844	42	1816
1817	Viral mRNA Translation	REACTOME	1845	84	919
1818	Visual phototransduction	REACTOME	1847	93	1818
1819	Vitamin B5 (pantothenate) metabolism	REACTOME	1850	16	1819
1820	Voltage gated Potassium channels	REACTOME	1854	43	1820
1821	Vpr-mediated nuclear import of PICs	REACTOME	1855	32	1116
1822	Vpu mediated degradation of CD4	REACTOME	1856	50	1822
1823	VxPx cargo-targeting to cilium	REACTOME	1857	20	1823
1824	WNT ligand biogenesis and trafficking	REACTOME	1858	25	1824
1825	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	REACTOME	1861	13	1825
1826	WNT5A-dependent internalization of FZD4	REACTOME	1862	15	1826
1827	XBP1(S) activates chaperone genes	REACTOME	1863	50	1082
1828	Xenobiotics	REACTOME	1864	24	1828
1829	YAP1- and WWTR1 (TAZ)-stimulated gene expression	REACTOME	1865	28	1829
1830	ZBP1(DAI) mediated induction of type I IFNs	REACTOME	1866	24	1830
1831	Zinc influx into cells by the SLC39 gene family	REACTOME	1867	10	1831
1832	Zinc transporters	REACTOME	1868	17	1832
1833	activated TAK1 mediates p38 MAPK activation	REACTOME	19	16	1833
1834	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	REACTOME	79	13	1834
1835	alpha-linolenic acid (ALA) metabolism	REACTOME	80	13	1834
1836	cGMP effects	REACTOME	261	18	1836
1837	eNOS activation	REACTOME	477	12	1837
1838	eNOS activation and regulation	REACTOME	478	22	1838
1839	mRNA 3'-end processing	REACTOME	988	56	1839
1840	mRNA Capping	REACTOME	989	29	1840
1841	mRNA Editing	REACTOME	992	10	1841
1842	mRNA Splicing	REACTOME	993	182	1842
1843	mRNA Splicing - Major Pathway	REACTOME	994	175	1842
1844	mRNA Splicing - Minor Pathway	REACTOME	995	50	1844
1845	mRNA decay by 3' to 5' exoribonuclease	REACTOME	990	16	1845
1846	mRNA decay by 5' to 3' exoribonuclease	REACTOME	991	15	1846
1847	mTOR signalling	REACTOME	999	38	1343
1848	mTORC1-mediated signalling	REACTOME	1000	21	1848
1849	p130Cas linkage to MAPK signaling for integrins	REACTOME	1127	15	1849
1850	p38MAPK events	REACTOME	1130	13	1850
1851	p53-Dependent G1 DNA Damage Response	REACTOME	1133	61	985
1852	p53-Dependent G1/S DNA damage checkpoint	REACTOME	1134	61	985
1853	p53-Independent DNA Damage Response	REACTOME	1135	51	1853
1854	p53-Independent G1/S DNA damage checkpoint	REACTOME	1136	51	1853
1855	p75 NTR receptor-mediated signalling	REACTOME	1137	88	1855
1856	p75NTR recruits signalling complexes	REACTOME	1139	12	1856
1857	p75NTR signals via NF-kB	REACTOME	1140	15	1857
1858	phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex	REACTOME	1189	14	1217
1859	rRNA modification in the nucleus and cytosol	REACTOME	1458	52	1859
1860	rRNA processing	REACTOME	1459	174	1860
1861	rRNA processing in the nucleus and cytosol	REACTOME	1460	168	1860
1862	snRNP Assembly	REACTOME	1591	51	1199
1863	tRNA Aminoacylation	REACTOME	1797	42	1863
1864	tRNA modification in the nucleus and cytosol	REACTOME	1798	38	1864
1865	tRNA processing	REACTOME	1799	100	1865
1866	tRNA processing in the nucleus	REACTOME	1800	56	1866
1867	trans-Golgi Network Vesicle Budding	REACTOME	1753	68	773
1868	truncated APC mutants destabilize the destruction complex	REACTOME	1802	13	591
